word,isCorrect,class,level
produce,true,noun,b2
produc,false,noun,b2
producer,true,noun,b1
prodcuer,false,noun,b1
production,true,noun,b1
producsion,false,noun,b1
productive,true,adjective,c1
productiv,false,adjective,c1
productivity,true,noun,c1
productivitty,false,noun,c1
profession,true,noun,b1
profestion,false,noun,b1
professional,true,noun,b2
profestional,false,noun,b2
profit,true,noun,b1
prophit,false,noun,b1
profitable,true,adjective,c1
profitible,false,adjective,c1
profound,true,adjective,c1
profoand,false,adjective,c1
program,true,verb,b1
prorgam,false,verb,b1
programming,true,noun,b2
programing,false,noun,b2
progress,true,verb,b2
progres,false,verb,b2
progressive,true,adjective,b2
progresive,false,adjective,b2
prohibit,true,verb,b2
prohbiit,false,verb,b2
project,true,verb,b2
proejct,false,verb,b2
projection,true,noun,c1
projecsion,false,noun,c1
prominent,true,adjective,c1
promminent,false,adjective,c1
promising,true,adjective,b2
prommising,false,adjective,b2
promote,true,verb,b1
prommote,false,verb,b1
promotion,true,noun,b2
promosion,false,noun,b2
prompt,true,verb,b2
propmt,false,verb,b2
pronounced,true,adjective,c1
pronoanced,false,adjective,c1
proof,true,noun,b2
prooph,false,noun,b2
propaganda,true,noun,c1
proppaganda,false,noun,c1
proper,true,adjective,b1
propper,false,adjective,b1
properly,true,adverb,b1
propperly,false,adverb,b1
property,true,noun,b1
propperty,false,noun,b1
proportion,true,noun,b2
proporsion,false,noun,b2
proposal,true,noun,b2
propossal,false,noun,b2
propose,true,verb,b2
proposse,false,verb,b2
proposition,true,noun,c1
proposision,false,noun,c1
prosecute,true,verb,c1
prossecute,false,verb,c1
prosecution,true,noun,c1
prosecusion,false,noun,c1
prosecutor,true,noun,c1
prossecutor,false,noun,c1
prospect,true,noun,b2
prosepct,false,noun,b2
prospective,true,adjective,c1
prospectiv,false,adjective,c1
prosperity,true,noun,c1
prosperitty,false,noun,c1
protection,true,noun,b2
protecsion,false,noun,b2
protective,true,adjective,c1
prottective,false,adjective,c1
protein,true,noun,b2
protien,false,noun,b2
protest,true,noun,b1
prottest,false,noun,b1
protester,true,noun,b2
prottester,false,noun,b2
protocol,true,noun,c1
prottocol,false,noun,c1
proud,true,adjective,b1
proad,false,adjective,b1
prove,true,verb,b1
prov,false,verb,b1
province,true,noun,c1
provinc,false,noun,c1
provincial,true,adjective,c1
provicnial,false,adjective,c1
provision,true,noun,c1
provition,false,noun,c1
provoke,true,verb,c1
provok,false,verb,c1
psychiatric,true,adjective,c1
psychaitric,false,adjective,c1
psychological,true,adjective,b2
psychollogical,false,adjective,b2
psychologist,true,noun,b2
psychollogist,false,noun,b2
psychology,true,noun,b2
psychollogy,false,noun,b2
publication,true,noun,b2
publicasion,false,noun,b2
publicity,true,noun,b2
publicitty,false,noun,b2
publishing,true,noun,b2
publihsing,false,noun,b2
pull,true,noun,b1
pulse,true,noun,c1
puls,false,noun,c1
pump,true,noun,c1
pupm,false,noun,c1
punch,true,noun,c1
pucnh,false,noun,c1
punish,true,verb,b1
punnish,false,verb,b1
punishment,true,noun,b1
punnishment,false,noun,b1
punk,true,noun,b2
pukn,false,noun,b2
pupil,true,noun,b2
puppil,false,noun,b2
purchase,true,noun,b2
purchasse,false,noun,b2
pure,true,adjective,b2
purre,false,adjective,b2
purely,true,adverb,b2
purelly,false,adverb,b2
pursue,true,verb,b2
puruse,false,verb,b2
pursuit,true,noun,b2
purusit,false,noun,b2
push,true,noun,b1
puhs,false,noun,b1
puzzle,true,noun,b2
puzzl,false,noun,b2
qualification,true,noun,b1
qualificasion,false,noun,b1
qualified,true,adjective,b1
qualifeid,false,adjective,b1
qualify,true,verb,b1
qualiphy,false,verb,b1
query,true,noun,c1
quary,false,noun,c1
quest,true,noun,c1
quset,false,noun,c1
questionnaire,true,noun,b2
questionaire,false,noun,b2
queue,true,noun,b1
quuee,false,noun,b1
quit,true,verb,b1
quti,false,verb,b1
quota,true,noun,c1
quotta,false,noun,c1
quotation,true,noun,b1
quotasion,false,noun,b1
quote,true,noun,b1
quotte,false,noun,b1
racial,true,adjective,b2
racail,false,adjective,b2
racing,true,noun,b1
racnig,false,noun,b1
racism,true,noun,b2
racsim,false,noun,b2
racist,true,adjective,b2
racsit,false,adjective,b2
radar,true,noun,c1
raadr,false,noun,c1
radiation,true,noun,b2
radiasion,false,noun,b2
radical,true,adjective,c1
radcial,false,adjective,c1
rage,true,noun,c1
raid,true,noun,c1
radi,false,noun,c1
rail,true,noun,b2
rali,false,noun,b2
rally,true,noun,c1
raly,false,noun,c1
random,true,adjective,b2
ranodm,false,adjective,b2
range,true,noun,b1
rang,false,noun,b1
rank,true,noun,b2
rakn,false,noun,b2
ranking,true,noun,c1
ranikng,false,noun,c1
rape,true,noun,c1
rappe,false,noun,c1
rapid,true,adjective,b2
rappid,false,adjective,b2
rapidly,true,adverb,b2
rappidly,false,adverb,b2
rare,true,adjective,b1
rarre,false,adjective,b1
rarely,true,adverb,b1
rarelly,false,adverb,b1
rate,true,verb,b2
ratte,false,verb,b2
rating,true,noun,b2
ratting,false,noun,b2
ratio,true,noun,c1
rattio,false,noun,c1
rational,true,adjective,c1
rasional,false,adjective,c1
reach,true,noun,b2
reech,false,noun,b2
reaction,true,noun,b1
reacsion,false,noun,b1
readily,true,adverb,c1
reedily,false,adverb,c1
realistic,true,adjective,b2
reelistic,false,adjective,b2
reality,true,noun,b1
reelity,false,noun,b1
realization,true,noun,c1
realizasion,false,noun,c1
realm,true,noun,c1
reelm,false,noun,c1
rear,true,adjective,c1
reer,false,adjective,c1
reasonable,true,adjective,b2
reasonible,false,adjective,b2
reasonably,true,adverb,b2
reesonably,false,adverb,b2
reasoning,true,noun,c1
reesoning,false,noun,c1
reassure,true,verb,c1
reessure,false,verb,c1
rebel,true,noun,c1
reebl,false,noun,c1
rebellion,true,noun,c1
rebelion,false,noun,c1
rebuild,true,verb,b2
rebiuld,false,verb,b2
recall,true,verb,b2
recal,false,verb,b2
receipt,true,noun,b1
reciept,false,noun,b1
receiver,true,noun,b2
reciever,false,noun,b2
recession,true,noun,b2
recestion,false,noun,b2
recipient,true,noun,c1
recipeint,false,noun,c1
reckon,true,verb,b2
recokn,false,verb,b2
recognition,true,noun,b2
recognision,false,noun,b2
recommendation,true,noun,b1
recommendasion,false,noun,b1
reconstruction,true,noun,c1
reconstrucsion,false,noun,c1
recount,true,verb,c1
recoant,false,verb,c1
recover,true,verb,b2
recvoer,false,verb,b2
recovery,true,noun,b2
recovary,false,noun,b2
recruit,true,noun,b2
recurit,false,noun,b2
recruitment,true,noun,b2
recrutiment,false,noun,b2
reduction,true,noun,b2
reducsion,false,noun,b2
referee,true,noun,b2
referea,false,noun,b2
reference,true,noun,b1
referance,false,noun,b1
referendum,true,noun,c1
repherendum,false,noun,c1
reflect,true,verb,b1
rephlect,false,verb,b1
reflection,true,noun,c1
reflecsion,false,noun,c1
reform,true,noun,c1
rephorm,false,noun,c1
refuge,true,noun,c1
rephuge,false,noun,c1
refugee,true,noun,b2
refugea,false,noun,b2
refusal,true,noun,c1
rephusal,false,noun,c1
regain,true,verb,c1
regian,false,verb,c1
regard,true,noun,b2
regrad,false,noun,b2
regardless,true,adverb,c1
regardles,false,adverb,c1
regime,true,noun,c1
regimme,false,noun,c1
regional,true,adjective,b2
regionnal,false,adjective,b2
register,true,noun,b2
regitser,false,noun,b2
registration,true,noun,b2
registrasion,false,noun,b2
regret,true,noun,b2
regert,false,noun,b2
regularly,true,adverb,b1
regullarly,false,adverb,b1
regulate,true,verb,b2
regullate,false,verb,b2
regulation,true,noun,b2
regulasion,false,noun,b2
regulator,true,noun,c1
regullator,false,noun,c1
regulatory,true,adjective,c1
regullatory,false,adjective,c1
rehabilitation,true,noun,c1
rehabilitasion,false,noun,c1
reign,true,noun,c1
riegn,false,noun,c1
reinforce,true,verb,b2
rienforce,false,verb,b2
reject,true,verb,b1
rejcet,false,verb,b1
rejection,true,noun,c1
rejecsion,false,noun,c1
relate,true,verb,b1
rellate,false,verb,b1
related,true,adjective,b1
rellated,false,adjective,b1
relation,true,noun,b1
relasion,false,noun,b1
relative,true,adjective,b1
rellative,false,adjective,b1
relatively,true,adverb,b2
rellatively,false,adverb,b2
relaxed,true,adjective,b1
rellaxed,false,adjective,b1
relaxing,true,adjective,b1
rellaxing,false,adjective,b1
release,true,noun,b1
releese,false,noun,b1
relevance,true,noun,c1
relevence,false,noun,c1
relevant,true,adjective,b2
revelant,false,adjective,b2
reliability,true,noun,c1
relliability,false,noun,c1
reliable,true,adjective,b1
reliible,false,adjective,b1
relief,true,noun,b2
releif,false,noun,b2
relieve,true,verb,b2
releive,false,verb,b2
relieved,true,adjective,b2
releived,false,adjective,b2
religion,true,noun,b1
relligion,false,noun,b1
religious,true,adjective,b1
religioas,false,adjective,b1
reluctant,true,adjective,c1
relluctant,false,adjective,c1
rely,true,verb,b2
relly,false,verb,b2
remain,true,verb,b1
remmain,false,verb,b1
remainder,true,noun,c1
remmainder,false,noun,c1
remains,true,noun,c1
remmains,false,noun,c1
remark,true,noun,b2
remmark,false,noun,b2
remarkable,true,adjective,b2
remarkible,false,adjective,b2
remarkably,true,adverb,b2
remmarkably,false,adverb,b2
remedy,true,noun,c1
remmedy,false,noun,c1
remind,true,verb,b1
remmind,false,verb,b1
reminder,true,noun,c1
remminder,false,noun,c1
remote,true,adjective,b1
remmote,false,adjective,b1
removal,true,noun,c1
remmoval,false,noun,c1
render,true,verb,c1
renedr,false,verb,c1
renew,true,verb,c1
rennew,false,verb,c1
renowned,true,adjective,c1
rennowned,false,adjective,c1
rent,true,noun,b1
retn,false,noun,b1
rental,true,noun,c1
renatl,false,noun,c1
repair,true,noun,b1
reppair,false,noun,b1
repeat,true,noun,b1
repeet,false,noun,b1
repeated,true,adjective,b1
repeeted,false,adjective,b1
replacement,true,noun,c1
replacemment,false,noun,c1
reportedly,true,adverb,c1
repportedly,false,adverb,c1
reporting,true,noun,b2
repporting,false,noun,b2
represent,true,verb,b1
repressent,false,verb,b1
representation,true,noun,c1
representasion,false,noun,c1
representative,true,adjective,b2
repressentative,false,adjective,b2
reproduce,true,verb,c1
reproduc,false,verb,c1
reproduction,true,noun,c1
reproducsion,false,noun,c1
republic,true,noun,c1
reppublic,false,noun,c1
reputation,true,noun,b2
reputasion,false,noun,b2
request,true,verb,b1
reqeust,false,verb,b1
require,true,verb,b1
requirre,false,verb,b1
requirement,true,noun,b2
requiremment,false,noun,b2
rescue,true,noun,b2
resuce,false,noun,b2
resemble,true,verb,c1
ressemble,false,verb,c1
reservation,true,noun,b1
reservasion,false,noun,b1
reserve,true,noun,b2
resserve,false,noun,b2
reside,true,verb,c1
resside,false,verb,c1
residence,true,noun,c1
residance,false,noun,c1
resident,true,adjective,b2
ressident,false,adjective,b2
residential,true,adjective,c1
ressidential,false,adjective,c1
residue,true,noun,c1
ressidue,false,noun,c1
resign,true,verb,b2
ressign,false,verb,b2
resignation,true,noun,c1
resignasion,false,noun,c1
resist,true,verb,b2
ressist,false,verb,b2
resistance,true,noun,c1
resistence,false,noun,c1
resolution,true,noun,b2
resolusion,false,noun,b2
resolve,true,verb,b2
ressolve,false,verb,b2
resort,true,noun,b2
ressort,false,noun,b2
resource,true,noun,b1
resoarce,false,noun,b1
respect,true,noun,b1
resepct,false,noun,b1
respective,true,adjective,c1
respectiv,false,adjective,c1
respectively,true,adverb,c1
respectivelly,false,adverb,c1
responsibility,true,noun,b1
responsibillity,false,noun,b1
responsible,true,adjective,b1
responsable,false,adjective,b1
restoration,true,noun,c1
restorasion,false,noun,c1
restore,true,verb,b2
restorre,false,verb,b2
restraint,true,noun,c1
restarint,false,noun,c1
restrict,true,verb,b2
restirct,false,verb,b2
restriction,true,noun,b2
restricsion,false,noun,b2
result,true,verb,b1
ressult,false,verb,b1
resume,true,verb,c1
resumme,false,verb,c1
retail,true,noun,b2
rettail,false,noun,b2
retain,true,verb,b2
rettain,false,verb,b2
retire,true,verb,b1
rettire,false,verb,b1
retired,true,adjective,b1
rettired,false,adjective,b1
retirement,true,noun,b2
retiremment,false,noun,b2
retreat,true,noun,c1
retreet,false,noun,c1
retrieve,true,verb,c1
retreive,false,verb,c1
reveal,true,verb,b2
reveel,false,verb,b2
revelation,true,noun,c1
revelasion,false,noun,c1
revenge,true,noun,c1
reveng,false,noun,c1
revenue,true,noun,b2
revennue,false,noun,b2
reverse,true,adjective,c1
revers,false,adjective,c1
revise,true,verb,b1
revisse,false,verb,b1
revision,true,noun,b2
revition,false,noun,b2
revival,true,noun,c1
revvial,false,noun,c1
revive,true,verb,c1
reviv,false,verb,c1
revolution,true,noun,b2
revolusion,false,noun,b2
revolutionary,true,adjective,c1
revolusionary,false,adjective,c1
reward,true,noun,b2
rewrad,false,noun,b2
rhetoric,true,noun,c1
rhettoric,false,noun,c1
rhythm,true,noun,b2
rythm,false,noun,b2
ridiculous,true,adjective,b2
ridiculoas,false,adjective,b2
rifle,true,noun,c1
riphle,false,noun,c1
riot,true,noun,c1
rito,false,noun,c1
rise,true,noun,b1
risse,false,noun,b1
risk,true,noun,b1
riks,false,noun,b1
risky,true,adjective,b2
riksy,false,adjective,b2
ritual,true,noun,c1
rittual,false,noun,c1
rival,true,adjective,b2
riavl,false,adjective,b2
robbery,true,noun,b2
robbary,false,noun,b2
robot,true,noun,b1
roobt,false,noun,b1
robust,true,adjective,c1
robsut,false,adjective,c1
rock,true,verb,c1
rokc,false,verb,c1
rocket,true,noun,b2
rocekt,false,noun,b2
roll,true,noun,b1
romance,true,noun,b2
romence,false,noun,b2
romantic,true,adjective,b1
rommantic,false,adjective,b1
root,true,noun,b2
roto,false,noun,b2
rope,true,noun,b1
roppe,false,noun,b1
rose,true,noun,b2
rosse,false,noun,b2
rotate,true,verb,c1
rottate,false,verb,c1
rotation,true,noun,c1
rotasion,false,noun,c1
rough,true,adjective,b1
roagh,false,adjective,b1
roughly,true,adverb,b2
roaghly,false,adverb,b2
round,true,noun,b2
roand,false,noun,b2
routine,true,adjective,b2
roatine,false,adjective,b2
royal,true,adjective,b1
roayl,false,adjective,b1
rubber,true,adjective,b2
rubebr,false,adjective,b2
rugby,true,noun,b1
rubgy,false,noun,b1
ruin,true,noun,b2
runi,false,noun,b2
rule,true,verb,b1
rulle,false,verb,b1
ruling,true,noun,c1
rulling,false,noun,c1
rumour,true,noun,c1
rumoar,false,noun,c1
rural,true,adjective,b2
rurral,false,adjective,b2
rush,true,noun,b2
ruhs,false,noun,b2
sack,true,verb,c1
sakc,false,verb,c1
sacred,true,adjective,c1
sacerd,false,adjective,c1
sacrifice,true,noun,c1
sacriphice,false,noun,c1
safety,true,noun,b1
saphety,false,noun,b1
sail,true,noun,b1
sali,false,noun,b1
sailor,true,noun,b1
saillor,false,noun,b1
saint,true,noun,c1
sanit,false,noun,c1
sake,true,noun,c1
sample,true,noun,b1
sampl,false,noun,b1
sanction,true,noun,c1
sancsion,false,noun,c1
sand,true,noun,b1
sadn,false,noun,b1
satellite,true,noun,b2
satelite,false,noun,b2
satisfaction,true,noun,b2
satisfacsion,false,noun,b2
satisfied,true,adjective,b2
satisfeid,false,adjective,b2
satisfy,true,verb,b2
satisphy,false,verb,b2
saving,true,noun,b2
savnig,false,noun,b2
scale,true,noun,b2
scalle,false,noun,b2
scan,true,verb,b1
scna,false,verb,b1
scandal,true,noun,b2
scadnal,false,noun,b2
scare,true,noun,b2
scarre,false,noun,b2
scattered,true,adjective,c1
scatered,false,adjective,c1
scenario,true,noun,b2
scennario,false,noun,b2
sceptical,true,adjective,c1
scepitcal,false,adjective,c1
schedule,true,verb,b2
scheduel,false,verb,b2
scheme,true,noun,b2
schemme,false,noun,b2
scholar,true,noun,b2
schollar,false,noun,b2
scholarship,true,noun,b2
schollarship,false,noun,b2
scientific,true,adjective,b1
sceintific,false,adjective,b1
scope,true,noun,c1
scoppe,false,noun,c1
scratch,true,noun,b2
scrtach,false,noun,b2
scream,true,noun,b2
screem,false,noun,b2
screen,true,verb,b2
screan,false,verb,b2
screening,true,noun,b2
screaning,false,noun,b2
screw,true,noun,c1
scerw,false,noun,c1
script,true,noun,b1
scrpit,false,noun,b1
scrutiny,true,noun,c1
scrutinny,false,noun,c1
sculpture,true,noun,b1
sculpturre,false,noun,b1
seal,true,noun,c1
seel,false,noun,c1
seat,true,verb,b2
seet,false,verb,b2
secondary,true,adjective,b1
secondery,false,adjective,b1
sector,true,noun,b2
secotr,false,noun,b2
secular,true,adjective,c1
secullar,false,adjective,c1
secure,true,adjective,b2
securre,false,adjective,b2
security,true,noun,b1
securitty,false,noun,b1
seed,true,noun,b1
sead,false,noun,b1
seek,true,verb,b2
seak,false,verb,b2
seeker,true,noun,b2
seaker,false,noun,b2
seemingly,true,adverb,c1
seamingly,false,adverb,c1
segment,true,noun,c1
segemnt,false,noun,c1
seize,true,verb,c1
sieze,false,verb,c1
seldom,true,adverb,c1
selodm,false,adverb,c1
select,true,verb,b2
sellect,false,verb,b2
selection,true,noun,b2
selecsion,false,noun,b2
selective,true,adjective,c1
sellective,false,adjective,c1
self,true,noun,b2
selph,false,noun,b2
seminar,true,noun,b2
semminar,false,noun,b2
senator,true,noun,c1
sennator,false,noun,c1
senior,true,adjective,b2
sennior,false,adjective,b2
sensation,true,noun,c1
sensasion,false,noun,c1
sense,true,verb,b2
sens,false,verb,b2
sensible,true,adjective,b1
sensable,false,adjective,b1
sensitive,true,adjective,b2
sensittive,false,adjective,b2
sensitivity,true,noun,c1
sensittivity,false,noun,c1
sentence,true,verb,b2
sentance,false,verb,b2
sentiment,true,noun,c1
sentimment,false,noun,c1
separate,true,verb,b1
seperate,false,verb,b1
separation,true,noun,c1
separasion,false,noun,c1
sequence,true,noun,b2
sequance,false,noun,b2
serial,true,adjective,c1
serrial,false,adjective,c1
seriously,true,adverb,b1
serioasly,false,adverb,b1
servant,true,noun,b1
seravnt,false,noun,b1
session,true,noun,b2
sestion,false,noun,b2
set-up,true,noun,c1
setu-p,false,noun,c1
setting,true,noun,b1
seting,false,noun,b1
settle,true,verb,b2
setle,false,verb,b2
settlement,true,noun,c1
setlement,false,noun,c1
settler,true,noun,b2
setler,false,noun,b2
severe,true,adjective,b2
severre,false,adjective,b2
severely,true,adverb,b2
severelly,false,adverb,b2
sexual,true,adjective,b1
sexaul,false,adjective,b1
sexuality,true,noun,c1
sexuallity,false,noun,c1
sexy,true,adjective,b2
seyx,false,adjective,b2
shade,true,noun,b2
shad,false,noun,b2
shadow,true,noun,b2
shaodw,false,noun,b2
shake,true,noun,b1
shak,false,noun,b1
shallow,true,adjective,b2
shalow,false,adjective,b2
shame,true,noun,b2
shamme,false,noun,b2
shape,true,verb,b2
shappe,false,verb,b2
shaped,true,adjective,b2
shapped,false,adjective,b2
share,true,noun,b1
sharre,false,noun,b1
shareholder,true,noun,c1
sharreholder,false,noun,c1
sharp,true,adjective,b1
shrap,false,adjective,b1
shatter,true,verb,c1
shater,false,verb,c1
shed,true,verb,c1
shde,false,verb,c1
sheer,true,adjective,c1
shear,false,adjective,c1
shelf,true,noun,b1
shelph,false,noun,b1
shell,true,noun,b1
shel,false,noun,b1
shelter,true,noun,b2
shetler,false,noun,b2
shift,true,noun,b1
shipht,false,noun,b1
shine,true,verb,b1
shinne,false,verb,b1
shiny,true,adjective,b1
shinny,false,adjective,b1
ship,true,verb,b2
shpi,false,verb,b2
shipping,true,noun,c1
shiping,false,noun,c1
shock,true,noun,b2
shcok,false,noun,b2
shocked,true,adjective,b2
shokced,false,adjective,b2
shocking,true,adjective,b2
shocikng,false,adjective,b2
shoot,true,noun,c1
shoott,false,noun,c1
shooting,true,noun,b2
shootting,false,noun,b2
shore,true,noun,b2
shorre,false,noun,b2
short-term,true,adjective,b2
shortt-erm,false,adjective,b2
shortage,true,noun,b2
shortag,false,noun,b2
shortly,true,adverb,b2
shotrly,false,adverb,b2
shot,true,noun,b2
shto,false,noun,b2
shrink,true,verb,c1
shrnik,false,verb,c1
shrug,true,verb,c1
shurg,false,verb,c1
sibling,true,noun,b2
sibilng,false,noun,b2
sigh,true,noun,c1
sihg,false,noun,c1
sight,true,noun,b1
sihgt,false,noun,b1
signal,true,noun,b1
siganl,false,noun,b1
signature,true,noun,b2
signatture,false,noun,b2
significance,true,noun,b2
significence,false,noun,b2
significant,true,adjective,b2
signiphicant,false,adjective,b2
significantly,true,adverb,b2
signiphicantly,false,adverb,b2
silence,true,noun,b2
silance,false,noun,b2
silent,true,adjective,b1
sillent,false,adjective,b1
silk,true,noun,b2
sikl,false,noun,b2
silly,true,adjective,b1
sily,false,adjective,b1
similarity,true,noun,b1
simmilarity,false,noun,b1
similarly,true,adverb,b1
simmilarly,false,adverb,b1
simply,true,adverb,b1
simlpy,false,adverb,b1
simulate,true,verb,c1
simmulate,false,verb,c1
simulation,true,noun,c1
simulasion,false,noun,c1
simultaneously,true,adverb,c1
simultaneoasly,false,adverb,c1
since,true,adverb,b1
sinc,false,adverb,b1
sincere,true,adjective,b2
sincerre,false,adjective,b2
sink,true,verb,b1
sikn,false,verb,b1
situated,true,adjective,c1
sittuated,false,adjective,c1
sketch,true,noun,c1
skecth,false,noun,c1
skilled,true,adjective,b2
skiled,false,adjective,b2
skip,true,verb,c1
skpi,false,verb,c1
skull,true,noun,b2
skul,false,noun,b2
slam,true,verb,c1
slma,false,verb,c1
slap,true,verb,c1
slpa,false,verb,c1
slash,true,verb,c1
slsah,false,verb,c1
slave,true,noun,b2
slav,false,noun,b2
slavery,true,noun,c1
slavary,false,noun,c1
slice,true,noun,b1
slic,false,noun,b1
slide,true,noun,b2
slid,false,noun,b2
slight,true,adjective,b2
slihgt,false,adjective,b2
slightly,true,adverb,b1
sligthly,false,adverb,b1
slip,true,verb,b2
slpi,false,verb,b2
slogan,true,noun,b2
sloagn,false,noun,b2
slope,true,noun,b2
sloppe,false,noun,b2
slot,true,noun,c1
slto,false,noun,c1
slow,true,verb,b1
slwo,false,verb,b1
smart,true,adjective,b1
smrat,false,adjective,b1
smash,true,verb,c1
smsah,false,verb,c1
smooth,true,adjective,b1
smotoh,false,adjective,b1
snap,true,verb,c1
snpa,false,verb,c1
so-called,true,adjective,b2
so-caled,false,adjective,b2
soak,true,verb,c1
souk,false,verb,c1
soar,true,verb,c1
sour,false,verb,c1
socialist,true,adjective,c1
sociallist,false,adjective,c1
software,true,noun,b1
sophtware,false,noun,b1
soil,true,noun,b1
soli,false,noun,b1
solar,true,adjective,b2
sollar,false,adjective,b2
sole,true,adjective,c1
solle,false,adjective,c1
solely,true,adverb,c1
sollely,false,adverb,c1
solicitor,true,noun,c1
sollicitor,false,noun,c1
solid,true,adjective,b1
sollid,false,adjective,b1
solidarity,true,noun,c1
sollidarity,false,noun,c1
solo,true,adjective,c1
sollo,false,adjective,c1
somehow,true,adverb,b2
sommehow,false,adverb,b2
sometime,true,adverb,b2
sommetime,false,adverb,b2
somewhat,true,adverb,b2
sommewhat,false,adverb,b2
sophisticated,true,adjective,b2
sofisticated,false,adjective,b2
sort,true,verb,b1
sotr,false,verb,b1
soul,true,noun,b2
soal,false,noun,b2
sound,true,adjective,c1
soand,false,adjective,c1
southern,true,adjective,b1
soathern,false,adjective,b1
sovereignty,true,noun,c1
soveriegnty,false,noun,c1
spam,true,noun,c1
spma,false,noun,c1
span,true,noun,c1
spna,false,noun,c1
spare,true,adjective,b2
sparre,false,adjective,b2
spark,true,verb,c1
sprak,false,verb,c1
specialist,true,adjective,b2
speciallist,false,adjective,b2
specialize,true,verb,b2
speciallize,false,verb,b2
specialized,true,adjective,c1
speciallized,false,adjective,c1
species,true,noun,b2
speceis,false,noun,b2
specifically,true,adverb,b1
speciphically,false,adverb,b1
specification,true,noun,c1
specificasion,false,noun,c1
specify,true,verb,b2
speciphy,false,verb,b2
specimen,true,noun,c1
specimmen,false,noun,c1
spectacle,true,noun,c1
spectacl,false,noun,c1
spectacular,true,adjective,b2
spectacullar,false,adjective,b2
spectator,true,noun,b2
spectattor,false,noun,b2
spectrum,true,noun,c1
specrtum,false,noun,c1
speculate,true,verb,b2
specullate,false,verb,b2
speculation,true,noun,b2
speculasion,false,noun,b2
spending,true,noun,b1
spenidng,false,noun,b1
sphere,true,noun,c1
sfere,false,noun,c1
spice,true,noun,b2
spic,false,noun,b2
spicy,true,adjective,b1
spciy,false,adjective,b1
spill,true,verb,b2
spil,false,verb,b2
spin,true,noun,c1
spni,false,noun,c1
spine,true,noun,c1
spinne,false,noun,c1
spirit,true,noun,b1
spirrit,false,noun,b1
spiritual,true,adjective,b2
spirittual,false,adjective,b2
spite,true,noun,b2
spitte,false,noun,b2
split,true,noun,b2
spilt,false,noun,b2
spoil,true,verb,b2
spiol,false,verb,b2
spoken,true,adjective,b1
spoekn,false,adjective,b1
spokesman,true,noun,b2
spokseman,false,noun,b2
spokesperson,true,noun,b2
spokeseprson,false,noun,b2
spokeswoman,true,noun,b2
spokeswomman,false,noun,b2
sponsor,true,noun,b2
sposnor,false,noun,b2
sponsorship,true,noun,b2
sponsroship,false,noun,b2
sporting,true,adjective,b2
sporitng,false,adjective,b2
spot,true,noun,b1
spto,false,noun,b1
spotlight,true,noun,c1
spotilght,false,noun,c1
spouse,true,noun,c1
spoase,false,noun,c1
spread,true,noun,b2
spreed,false,noun,b2
spring,true,verb,b2
sprnig,false,verb,b2
squad,true,noun,c1
sqaud,false,noun,c1
squeeze,true,verb,c1
squeaze,false,verb,c1
stab,true,verb,c1
stba,false,verb,c1
stability,true,noun,c1
stabillity,false,noun,c1
stabilize,true,verb,c1
stabillize,false,verb,c1
stable,true,adjective,b2
stible,false,adjective,b2
stadium,true,noun,b1
staidum,false,noun,b1
staff,true,noun,b1
staphf,false,noun,b1
stage,true,verb,b2
stag,false,verb,b2
stake,true,noun,c1
stak,false,noun,c1
stall,true,noun,b2
stal,false,noun,b2
stance,true,noun,b2
stence,false,noun,b2
stand,true,noun,b2
stnad,false,noun,b2
standard,true,adjective,b1
stanadrd,false,adjective,b1
standing,true,adjective,c1
stanidng,false,adjective,c1
stare,true,verb,b2
starre,false,verb,b2
stark,true,adjective,c1
strak,false,adjective,c1
starve,true,verb,b2
starv,false,verb,b2
state,true,adjective,b1
statte,false,adjective,b1
statistic,true,noun,b1
stattistic,false,noun,b1
statistical,true,adjective,c1
stattistical,false,adjective,c1
statue,true,noun,b1
stattue,false,noun,b1
status,true,noun,b2
stattus,false,noun,b2
steadily,true,adverb,b2
steedily,false,adverb,b2
steady,true,adjective,b2
steedy,false,adjective,b2
steam,true,noun,b2
steem,false,noun,b2
steel,true,noun,b2
steal,false,noun,b2
steep,true,adjective,b2
steap,false,adjective,b2
steer,true,verb,c1
stear,false,verb,c1
stem,true,noun,c1
stme,false,noun,c1
step,true,verb,b2
stpe,false,verb,b2
stereotype,true,noun,c1
stereottype,false,noun,c1
stick,true,noun,b1
stcik,false,noun,b1
sticky,true,adjective,b2
stikcy,false,adjective,b2
stiff,true,adjective,b2
stiphf,false,adjective,b2
still,true,adjective,b1
stil,false,adjective,b1
stimulate,true,verb,b2
stimmulate,false,verb,b2
stimulus,true,noun,c1
stimmulus,false,noun,c1
stir,true,verb,c1
stri,false,verb,c1
stock,true,noun,b2
stcok,false,noun,b2
storage,true,noun,c1
storrage,false,noun,c1
store,true,verb,b1
storre,false,verb,b1
straightforward,true,adjective,c1
straightphorward,false,adjective,c1
strain,true,noun,c1
strian,false,noun,c1
strand,true,noun,c1
strnad,false,noun,c1
stranger,true,noun,b1
stragner,false,noun,b1
strategic,true,adjective,c1
strattegic,false,adjective,c1
stream,true,noun,b2
streem,false,noun,b2
strength,true,noun,b1
stregnth,false,noun,b1
strengthen,true,verb,b2
strentghen,false,verb,b2
stretch,true,noun,b2
strtech,false,noun,b2
strict,true,adjective,b2
strcit,false,adjective,b2
strictly,true,adverb,b2
